"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-22",,"84","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-23","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-25","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-26","0.00","86","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-27","0.04","83","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-28","1.14","85",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-29","0.63","83","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-04-30","0.31","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-01","0.04","85","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-02","0.20","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-03","0.04","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-04","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-05","0.02","80","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-06","0.20","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-07","0.00","82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-08","0.55","82","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-09","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-10",,"88","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-11","0.00","87","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-12","0.75","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-13","0.00","86","95","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-14","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-15","0.00","87","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-16","0.00","84","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-17","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-18",,"87","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-19","0.00","87","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-20","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-21","0.00","87","95","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-22","0.00","87","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-23","0.00","88","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-24","0.00","87","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-25","0.00","87","93","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-26","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-27","0.00","87","93","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-28","0.00","85","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-29","0.02","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-30","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-05-31","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-01","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-02","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-03","0.63","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-05","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-06","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-07","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-08",,"90","95",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-09","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-10",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-11","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-12","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-13","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-14","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-15","0.00","84","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-16","0.00","84","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-17","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-18","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-19",,"89","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-20","0.00","84","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-21","0.02","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-22","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-23","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-24","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-25","0.00","88",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-27",,"87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-28","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-29","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-06-30",,"87","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-01","0.00","87","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-02","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-03","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-04","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-05","0.00","85","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-06","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-07","0.75","82","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-08","0.00","85",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-09","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-10","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-11","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-13","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-15","0.00","85","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-16","0.08","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-17","0.12","84","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-18","0.00","86","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-19","0.00","85","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-20","0.00","85","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-21","0.00","84","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-22","0.00","86",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-23","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-24","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-25","0.00","78","84",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-26","0.63","81","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-28",,"87","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-30","0.75","82","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-07-31","0.00","83","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-01","0.00","83","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-03",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-04",,"83","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-08","0.00","89",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-11",,"81","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-13","0.00","79","82","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-16","0.04","83","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-17","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-18","0.00","85",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-19","0.00","84","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-20","0.00","84","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-21","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-22","0.00","86","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-23","0.00","86",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-24","0.00","85","91","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-25",,"87","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-26","0.00","83","90","70"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-27","0.00","84","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-28","0.00","85","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-29","0.00","82","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-30","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-08-31","0.00","86","95","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-01","0.02","86","93","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-02","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-03","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-04","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-05","0.00","86","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-07","0.00","85",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-10","0.00","83","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-11","0.12","83","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-12","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-13",,"88","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-14","0.00","84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-16","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-17","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-18","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-20","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-21","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-22","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-23","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-24","0.00","86","95","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-25","0.00","89","95","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-26","0.02","86",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-28","0.02","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-09-30","0.00","87",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-02","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-03","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-05","0.00","85",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-06",,"87","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-07","0.00","87","93","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-12","0.00","85","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-16","0.31","86",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-17","0.00","84","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-18","0.00","85","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-19",,"85","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-20",,"83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-21","0.00","88","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-22","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-26","0.00","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-27","0.00","86","91","70"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-28","0.00","82","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-29","0.75","81",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-30","0.04","81","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-10-31","0.00","84","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-01","0.51","83","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-02","0.67","80",,"73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-04","0.00","86","91","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-05","0.00","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-07","0.00","87","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-08","0.00","83","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-09","0.08","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-11","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-13","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-17","0.00","86","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-20","0.00","84","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-21","0.16","85",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-22","0.04","84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-23","0.00","85","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-24","0.12","83","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-28","0.00","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-29","0.00","86",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-11-30","0.08","82","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-01","0.00","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-04","0.00","84","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-05","0.00","84","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-06","0.00","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-07","0.00","77","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-08","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-11",,"81","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-14","0.91","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-18","0.28","84","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-21","0.47","78","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-22","0.00","79","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-23","0.04","81","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-24","0.39","81","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-25","0.08","82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-26","0.20","81",,"70"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-28",,"83","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-29","0.12","82","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1980-12-31","0.08","80","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-01","0.12","82","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-02","0.01","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-03","0.35","83","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-04","0.00","82","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-06","0.24","81",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-07","0.04","80","82","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-08","0.87","80","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-10","2.36","79","82","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-11","0.39","81","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-13","0.31","81","82","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-19","0.28","81","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-25","0.16","81","84","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-26","0.08","81","84","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-28","0.08","80","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-29","0.16","78","84","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-30","1.89","80","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-01-31","0.35","82","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-01","0.59","84","90","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-02","0.00","80","84",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-03","0.12","78","82","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-05","0.08","80","82","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-06","0.00","81","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-07","0.02","82",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-08","0.59","81","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-09","2.17","80","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-10","0.00","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-12","0.00","84",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-13","0.00","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-14","0.16","81","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-15","0.47","81","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-16","0.00","81","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-18","0.20","78","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-19","0.39","82","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-20","0.31","82","88","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-21","0.00","82","84","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-22","0.04","83","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-23","0.16","82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-24","0.00","84","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-25","0.00","83","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-26","0.00","82","84","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-27","0.08","82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-02-28","0.63","83","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-01","0.75","82","86","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-02","0.00","81","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-03","0.39","77","82",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-04","1.73","81","88","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-05","0.00","82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-06",,"84","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-07","0.00","83","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-08","0.00","85","100","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-09","0.00","85","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-10",,"84","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-11","0.08","80","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-13","0.00","84","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-14","0.00","85","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-15","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-16","0.12","84","90","68"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-17","0.00","86",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-20","0.00","87","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-22",,"87","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-23",,"86",,"75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-24","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-25","0.00","82","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-29","0.59","83","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-30","0.00","82","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-03-31","0.08","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-03","0.08","84","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-04","0.00","88","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-05","0.00","84","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-06","0.01","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-08",,"87","95",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-09","0.00","86","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-10","0.00","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-12",,"84","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-15","0.04","84","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-17","1.85","86","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-19",,"86","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-21","0.31","80","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-22","0.94","85","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-23","0.00","87","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-27","0.00","82","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-28","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-04-29","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-02","0.02","85","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-03","0.00","84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-06","0.00","82",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-13","0.04","86","93","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-16","0.00","83","91","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-17","0.00","81","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-19","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-20",,"88","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-22","0.00","86","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-23","0.00","87","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-24","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-26","0.00","85","93","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-27","0.00","86","93","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-29","0.12","83",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-30","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-05-31","0.00","86","93","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-06-02","0.00","85","91","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-06-03","0.00","86","93","73"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1981-06-04","0.00","87","93","75"
